0	﻿دانشکده	﻿دانشکده	﻿دانشکده	_	_
231	مفهوم	مفهوم	مفهوم	_	_
232	دارد	دارد	داشت	_	_
233	و	و	و	_	_
234	قابل	قابل	قابل	_	_
235	استفاده	استفاده	استفاده	_	_
236	است	است		_	_
237	.	.	.	_	_
238	مثال	مثال	مثال	_	_
239	:	:	:	_	_
240	تاریخ	تاریخ	تاریخ	_	_
241	دمای	دما	دما	_	_
242	سراسر	سراسر	سراسر	_	_
243	جهان	جهان	جهان	_	_
244	در	در	در	_	_
245	صد	صد	صد	_	_
246	سال	سال	سال	_	_
247	گذشته	گذشته	گذشته	_	_
248	داده‌است	داده‌است	داد	_	_
249	،	،	،	_	_
250	حال	حال	حال	_	_
251	آنکه	آنکه	آنکه	_	_
252	روند	روند	روند	_	_
253	افزایش	افزایش	افزایش	_	_
254	یا	یا	یا	_	_
255	کاهش	کاه	کاهش	_	_
256	دما	دما	دما	_	_
257	در	در	در	_	_
258	این	این	این	_	_
259	سالها	سال	سال	_	_
260	یک	یک	یک	_	_
261	اطلاعات	اطلاع	اطلاعات	_	_
262	است	است		_	_
263	.	.	.	_	_
264	نمرات	نمرات	نمرات	_	_
265	دانشجویان	دانشجو	دانشجو	_	_
266	یک	یک	یک	_	_
267	کلاس	کلاس	کلاس	_	_
268	داده‌است	داده‌است	داد	_	_
269	،	،	،	_	_
270	اما	اما	اما	_	_
271	ترتیب	ترتیب	ترتیب	_	_
272	نمرات	نمرات	نمرات	_	_
273	،	،	،	_	_
274	میانگین	میانگین	میانگین	_	_
275	،	،	،	_	_
276	و	و	و	_	_
277	ارتباط	ارتباط	ارتباط	_	_
278	نمره	نمره	نمره	_	_
279	این	این	این	_	_
280	درس	درس	درس	_	_
281	با	با	با	_	_
282	معدل	معدل	معدل	_	_
283	دانشجو	دانشجو	دانشجو	_	_
284	یا	یا	یا	_	_
285	یک	یک	یک	_	_
286	درس	درس	درس	_	_
287	دیگر	دیگر	دیگر	_	_
288	یک	یک	یک	_	_
289	نمونه	نمونه	نمونه	_	_
290	از	از	از	_	_
291	اطلاعات	اطلاع	اطلاعات	_	_
292	است	است		_	_
293	.	.	.	_	_
294	انبوه	انبوه	انبوه	_	_
295	داده	داده	داده	_	_
296	بلای	بلا	بلا	_	_
297	جان	جان	جان	_	_
298	سازمان	سازمان	سازمان	_	_
299	ها		ها	_	_
300	یک	یک	یک	_	_
301	کسب	کسب	کسب	_	_
302	و	و	و	_	_
303	کار	کار	کار	_	_
304	فرضی	فرض	فرضی	_	_
305	فعال	فعال	فعال	_	_
306	در	در	در	_	_
307	زمینه	زمینه	زمینه	_	_
308	فروش	فرو	فروش	_	_
309	را	را	را	_	_
310	در	در	در	_	_
311	نظر	نظر	نظر	_	_
312	بگیرید	بگیرید	گرفت	_	_
313	،	،	،	_	_
314	این	این	این	_	_
315	سازمان	سازمان	سازمان	_	_
316	هر	هر	هر	_	_
317	روز	روز	روز	_	_
318	صدها	صد	صد	_	_
319	مورد	مورد	مورد	_	_
320	فروش	فرو	فروش	_	_
321	را	را	را	_	_
322	از	از	از	_	_
323	دهها	ده	ده	_	_
324	مشتری	مشتری	مشتری	_	_
325	ثبت	ثبت	ثبت	_	_
326	می	می	می	_	_
327	کند	کند	کند	_	_
328	،	،	،	_	_
329	تمام	تمام	تمام	_	_
330	داده	داده	داده	_	_
331	های		های	_	_
332	مربوط	مربوط	مربوط	_	_
333	به	به	به	_	_
334	یک	یک	یک	_	_
335	خرید	خرید	خرید	_	_
336	از	از	از	_	_
337	جمله	جمله	جمله	_	_
338	نام	نا	نام	_	_
339	و	و	و	_	_
340	قیمت	قیم	قیمت	_	_
341	و	و	و	_	_
342	دسته	دسته	دسته	_	_
343	کالاها	کالا	کالا	_	_
344	و	و	و	_	_
345	اطلاعات	اطلاع	اطلاعات	_	_
346	مربوط	مربوط	مربوط	_	_
347	به	به	به	_	_
348	خریدار	خریدار	خریدار	_	_
349	را	را	را	_	_
350	ثبت	ثبت	ثبت	_	_
351	می	می	می	_	_
352	کند	کند	کند	_	_
353	.	.	.	_	_
354	پس	پس	پس	_	_
355	از	از	از	_	_
356	گذشت	گذ	گذشت	_	_
357	مدتی	مدت	مدت	_	_
358	این	این	این	_	_
359	سازمان	سازمان	سازمان	_	_
360	انبوهی	انبوه	انبوه	_	_
361	از	از	از	_	_
362	داده	داده	داده	_	_
363	ها		ها	_	_
364	بی	بی	بی	_	_
365	معنا	معنا	معنا	_	_
366	دارد	دارد	داشت	_	_
367	که	که	که	_	_
368	نمی	نم	نم	_	_
369	تواند	تواند	توانست	_	_
370	از	از	از	_	_
371	آنها	آن	آن	_	_
372	بهره	بهره	بهره	_	_
373	ببرد	ببرد	ببرد	_	_
374	.	.	.	_	_
375	این	این	این	_	_
376	سازمان	سازمان	سازمان	_	_
377	اگر	اگر	اگر	_	_
378	بخواهد	بخواهد	خواست	_	_
379	بفهمد	بفهمد	فهمید	_	_
380	کدام	کدام	کدام	_	_
381	مشتریان	مشتری	مشتری	_	_
382	از	از	از	_	_
383	چه	چه	چه	_	_
384	کالایی	کالا	کالا	_	_
385	بیشتر	بی	بیشتر	_	_
386	خوششان	خوش	خوش	_	_
387	آمده	آمده	آمده	_	_
388	راهی	راه	راه	_	_
389	ندارد	ندارد	داشت	_	_
390	،	،	،	_	_
391	نمی	نم	نم	_	_
392	تواند	تواند	توانست	_	_
393	بفهمد	بفهمد	فهمید	_	_
394	خریداران	خریدار	خریدار	_	_
395	با	با	با	_	_
396	هزینه	هزینه	هزینه	_	_
397	بالا	بالا	بالا	_	_
398	از	از	از	_	_
399	چه	چه	چه	_	_
400	کالایی	کالا	کالا	_	_
401	خرید	خرید	خرید	_	_
402	می	می	می	_	_
403	کنند	کنند	کرد	_	_
404	و	و	و	_	_
405	خریداران	خریدار	خریدار	_	_
406	با	با	با	_	_
407	سبد	سبد	سبد	_	_
408	قیمتی	قیمت	قیمت	_	_
409	پایین	پا	پایین	_	_
410	چه	چه	چه	_	_
411	کالایی	کالا	کالا	_	_
412	را	را	را	_	_
413	می	می	می	_	_
414	پسندند	پسندند	پسندید	_	_
415	؛	؛	؛	_	_
416	نمی	نم	نم	_	_
417	داند	داند	دانست	_	_
418	کدام	کدام	کدام	_	_
419	کالا	کالا	کالا	_	_
420	فروش	فرو	فروش	_	_
421	بهتری	بهتر	بهتر	_	_
422	دارد	دارد	داشت	_	_
423	،	،	،	_	_
424	چه	چه	چه	_	_
425	کالایی	کالا	کالا	_	_
426	در	در	در	_	_
427	انبار	انبار	انبار	_	_
428	می	می	می	_	_
429	ماند	ماند	ماند	_	_
430	،	،	،	_	_
431	چه	چه	چه	_	_
432	کالایی	کالا	کالا	_	_
433	حجم	حج	حجم	_	_
434	سرمایه	سرمایه	سرمایه	_	_
435	سازمان	سازمان	سازمان	_	_
436	را	را	را	_	_
437	درگیر	درگیر	درگیر	_	_
438	می	می	می	_	_
439	کند	کند	کند	_	_
440	و	و	و	_	_
441	در	در	در	_	_
442	یک	یک	یک	_	_
443	کلام	کلام	کلام	_	_
444	:	:	:	_	_
445	از	از	از	_	_
446	میان	می	میان	_	_
447	انبوه	انبوه	انبوه	_	_
448	داده	داده	داده	_	_
449	هیچ	هیچ	هیچ	_	_
450	دانش	دانش	دانش	_	_
451	مفیدی	مفید	مفید	_	_
452	استخراج	استخراج	استخراج	_	_
453	نمی	نم	نم	_	_
454	کند	کند	کند	_	_
455	.	.	.	_	_
456	داده	داده	داده	_	_
457	کاوی	کاو	کاو	_	_
458	چیست	چیست	چیست	_	_
459	؟	؟	؟	_	_
460	سازمان	سازمان	سازمان	_	_
461	ها		ها	_	_
462	برای	برای	برای	_	_
463	تصمیم	تصمیم	تصمیم	_	_
464	گیری	گیر	گرفت	_	_
465	و	و	و	_	_
466	برنامه	برنامه	برنامه	_	_
467	ریزی	ریز	ریخت	_	_
468	به	به	به	_	_
469	اطلاعات	اطلاع	اطلاعات	_	_
470	نیاز	نیاز	نیاز	_	_
471	دارند	دارند	داشت	_	_
472	،	،	،	_	_
473	بخش	بخش	بخش	_	_
474	مهمی	مهم	مهم	_	_
475	از	از	از	_	_
476	این	این	این	_	_
477	اطلاعات	اطلاع	اطلاعات	_	_
478	از	از	از	_	_
479	خود	خود	خود	_	_
480	سازمان	سازمان	سازمان	_	_
481	ناشی	ناشی	ناشی	_	_
482	می	می	می	_	_
483	شود	شود	شد	_	_
484	،	،	،	_	_
485	از	از	از	_	_
486	داده	داده	داده	_	_
487	های		های	_	_
488	قبلی	قبل	قبل	_	_
489	و	و	و	_	_
490	الگوهای	الگو	الگو	_	_
491	عملکرد	عملکرد	عملکرد	_	_
492	سازمان	سازمان	سازمان	_	_
493	استخراج	استخراج	استخراج	_	_
494	می	می	می	_	_
495	شوند	شوند	شد	_	_
496	،	،	،	_	_
497	داده	داده	داده	_	_
498	های		های	_	_
499	خود	خود	خود	_	_
500	سازمان	سازمان	سازمان	_	_
501	نشان	نشان	نشان	_	_
502	دهنده	دهنده	دهنده	_	_
503	رفتار	رفتار	رفتار	_	_
504	مشتریان	مشتری	مشتری	_	_
505	و	و	و	_	_
506	همکاران	همکار	همکار	_	_
507	و	و	و	_	_
508	بیان	بی	بیان	_	_
509	کننده	کننده	کننده	_	_
510	موفقیت	موفقیت	موفقیت	_	_
511	یا	یا	یا	_	_
512	شکست	شکست	شکست	_	_
513	سازمان	سازمان	سازمان	_	_
514	در	در	در	_	_
515	یک	یک	یک	_	_
516	عمل	عمل	عمل	_	_
517	خاص	خاص	خاص	_	_
518	هستند	هستند		_	_
519	.	.	.	_	_
520	برای	برای	برای	_	_
521	استخراج	استخراج	استخراج	_	_
522	اطلاعات	اطلاع	اطلاعات	_	_
523	مفید	مفید	مفید	_	_
524	از	از	از	_	_
525	میان	می	میان	_	_
526	انبوه	انبوه	انبوه	_	_
527	حجم	حج	حجم	_	_
528	داده	داده	داده	_	_
529	های		های	_	_
530	ثبت	ثبت	ثبت	_	_
531	شده	شده	شده	_	_
532	باید	باید	باید	_	_
533	از	از	از	_	_
534	فن	فن	فن	_	_
535	داده	داده	داده	_	_
536	کاوی	کاو	کاو	_	_
537	استفاده	استفاده	استفاده	_	_
538	کرد	کرد	کرد	_	_
539	.	.	.	_	_
540	داده	داده	داده	_	_
541	کاوی	کاو	کاو	_	_
542	فنی	فن	فن	_	_
543	است	است		_	_
544	که	که	که	_	_
545	از	از	از	_	_
546	میان	می	میان	_	_
547	پایگاه	پایگاه	پایگاه	_	_
548	داده	داده	داده	_	_
549	سازمان	سازمان	سازمان	_	_
550	،	،	،	_	_
551	به	به	به	_	_
552	دنبال	دنبال	دنبال	_	_
553	الگوهای	الگو	الگو	_	_
554	پنهان	پنهان	پنهان	_	_
555	در	در	در	_	_
556	میان	می	میان	_	_
557	داده	داده	داده	_	_
558	ها		ها	_	_
559	،	،	،	_	_
560	ارتباط	ارتباط	ارتباط	_	_
561	میان	می	میان	_	_
562	آنها	آن	آن	_	_
563	،	،	،	_	_
564	روند	روند	روند	_	_
565	و	و	و	_	_
566	الگوی	الگو	الگو	_	_
567	آنها	آن	آن	_	_
568	می	می	می	_	_
569	گردد	گردد	گشت	_	_
570	.	.	.	_	_
571	داده	داده	داده	_	_
572	کاوی	کاو	کاو	_	_
573	از	از	از	_	_
574	توابع	توابع	توابع	_	_
575	و	و	و	_	_
576	الگوریتم	الگوریتم	الگوریتم	_	_
577	های		های	_	_
578	پیشرفته	پیشرفته	پیشرفته	_	_
579	ریاضی	ریاض	ریاضی	_	_
580	استفاده	استفاده	استفاده	_	_
581	می	می	می	_	_
582	کند	کند	کند	_	_
583	تا	تا	تا	_	_
584	ارتباط	ارتباط	ارتباط	_	_
585	میان	می	میان	_	_
586	دو	دو	دو	_	_
587	دسته	دسته	دسته	_	_
588	از	از	از	_	_
589	داده	داده	داده	_	_
590	و	و	و	_	_
591	امکان	امکان	امکان	_	_
592	رخ	رخ	رخ	_	_
593	دادن	دادن	دادن	_	_
594	یک	یک	یک	_	_
595	نتیجه	نتیجه	نتیجه	_	_
596	را	را	را	_	_
597	در	در	در	_	_
598	آینده	آینده	آینده	_	_
599	پیش	پی	پیش	_	_
600	بینی	بین	بینی	_	_
601	کند	کند	کند	_	_
602	.	.	.	_	_
603	داده	داده	داده	_	_
604	کاوی	کاو	کاو	_	_
605	چه	چه	چه	_	_
606	کاری	کار	کاشت	_	_
607	می	می	می	_	_
608	تواند	تواند	توانست	_	_
609	انجام	انجام	انجام	_	_
610	دهد	دهد	داد	_	_
611	؟	؟	؟	_	_
612	داده	داده	داده	_	_
613	کاوی	کاو	کاو	_	_
614	عموما	عموما	عموما	_	_
615	توسط	توسط	توسط	_	_
616	سازمان	سازمان	سازمان	_	_
617	های		های	_	_
618	مشتری	مشتری	مشتری	_	_
619	محور	محور	محور	_	_
620	استفاده	استفاده	استفاده	_	_
621	می	می	می	_	_
622	شود	شود	شد	_	_
623	،	،	،	_	_
624	این	این	این	_	_
625	سازمان	سازمان	سازمان	_	_
626	ها		ها	_	_
627	(	(	(	_	_
628	فروشگاه	فروشگاه	فروشگاه	_	_
629	ها		ها	_	_
630	،	،	،	_	_
631	تولید	تولید	تولید	_	_
632	کنندگان	کنندگان	کنندگان	_	_
633	،	،	،	_	_
634	خرده	خرده	خرده	_	_
635	فروشان	فرو	فرو	_	_
636	و	و	و	_	_
637	فروشگاه	فروشگاه	فروشگاه	_	_
638	های		های	_	_
639	اینترنتی	اینترنت	اینترنت	_	_
640	)	)	)	_	_
641	می	می	می	_	_
642	توانند	توانند	توانست	_	_
643	با	با	با	_	_
644	استفاده	استفاده	استفاده	_	_
645	از	از	از	_	_
646	داده	داده	داده	_	_
647	کاوی	کاو	کاو	_	_
648	ارتباط	ارتباط	ارتباط	_	_
649	میان	می	میان	_	_
650	اقدامات	اقدام	اقدامات	_	_
651	خود	خود	خود	_	_
652	و	و	و	_	_
653	عوامل	عوامل	عوامل	_	_
654	درونی	درون	درون	_	_
655	سازمان	سازمان	سازمان	_	_
656	مثل	مثل	مثل	_	_
657	قیمت	قیم	قیمت	_	_
658	کالاها	کالا	کالا	_	_
659	،	،	،	_	_
660	تخفیفات	تخفیف	تخفیف	_	_
661	،	،	،	_	_
662	هزینه	هزینه	هزینه	_	_
663	تبلیغات	تبلیغ	تبلیغات	_	_
664	و	و	و	_	_
665	دیگر	دیگر	دیگر	_	_
666	عوامل	عوامل	عوامل	_	_
667	داخلی	داخل	داخل	_	_
668	را	را	را	_	_
669	با	با	با	_	_
670	عوامل	عوامل	عوامل	_	_
671	بیرونی	بیرون	بیرونی	_	_
672	مثل	مثل	مثل	_	_
673	مشخصات	مشخص	مشخصات	_	_
674	مشتریان	مشتری	مشتری	_	_
675	(	(	(	_	_
676	سن	سن	سن	_	_
677	،	،	،	_	_
678	جنسیت	جنسیت	جنسیت	_	_
679	،	،	،	_	_
680	درآمد	درآمد	درآمد	_	_
681	و	و	و	_	_
682	محل	محل	محل	_	_
683	سکونت	سکون	سکونت	_	_
684	)	)	)	_	_
685	،	،	،	_	_
686	رقبا	رقبا	رقبا	_	_
687	و	و	و	_	_
688	عوامل	عوامل	عوامل	_	_
689	عمومی	عموم	عموم	_	_
690	بازار	بازار	بازار	_	_
691	(	(	(	_	_
692	سطح	سطح	سطح	_	_
693	درآمد	درآمد	درآمد	_	_
694	جامعه	جامعه	جامعه	_	_
695	،	،	،	_	_
696	وضعیت	وضعیت	وضعیت	_	_
697	رونق	رونق	رونق	_	_
698	و	و	و	_	_
699	رکود	رکود	رکود	_	_
700	اقتصادی	اقتصاد	اقتصاد	_	_
701	)	)	)	_	_
702	را	را	را	_	_
703	پیدا	پیدا	پیدا	_	_
704	کنند	کنند	کرد	_	_
705	.	.	.	_	_
706	علاوه	علاوه	علاوه	_	_
707	بر	بر	بر	_	_
708	این	این	این	_	_
709	می	می	می	_	_
710	توان	تو	توان	_	_
711	شاخص	شاخص	شاخص	_	_
712	هایی	هایی	هایی	_	_
713	مثل	مثل	مثل	_	_
714	رضایت	رضایت	رضایت	_	_
715	مشتری	مشتری	مشتری	_	_
716	،	،	،	_	_
717	درآمد	درآمد	درآمد	_	_
718	و	و	و	_	_
719	سود	سود	سود	_	_
720	سازمان	سازمان	سازمان	_	_
721	،	،	،	_	_
722	مجموع	مجموع	مجموع	_	_
723	سرمایه	سرمایه	سرمایه	_	_
724	درگردش	درگرد	درگردش	_	_
725	و	و	و	_	_
726	هزینه	هزینه	هزینه	_	_
727	های		های	_	_
728	جاری	جار	جاری	_	_
729	و	و	و	_	_
730	میزان	میز	میزان	_	_
731	افزایش	افزایش	افزایش	_	_
732	و	و	و	_	_
733	کاهش	کاه	کاهش	_	_
734	آنها	آن	آن	_	_
735	در	در	در	_	_
736	طول	طول	طول	_	_
737	زمان	زمان	زمان	_	_
738	را	را	را	_	_
739	استخراج	استخراج	استخراج	_	_
740	کند	کند	کند	_	_
741	.	.	.	_	_
742	به	به	به	_	_
743	طور	طور	طور	_	_
744	مثال	مثال	مثال	_	_
745	شرکت	شرک	شرکت	_	_
746	ویدئوی	ویدئو	ویدئو	_	_
747	خانگی	خانگی	خانگی	_	_
748	از	از	از	_	_
749	داده	داده	داده	_	_
750	های		های	_	_
751	سابق	سابق	سابق	_	_
752	مشتریان	مشتری	مشتری	_	_
753	استفاده	استفاده	استفاده	_	_
754	میکند	میکند	میکند	_	_
755	و	و	و	_	_
756	به	به	به	_	_
757	انها	ان	انها	_	_
758	ویدئوهایی	ویدئو	ویدئو	_	_
759	پیشنهاد	پیشنهاد	پیشنهاد	_	_
760	می	می	می	_	_
761	دهد	دهد	داد	_	_
762	تا	تا	تا	_	_
763	آنها	آن	آن	_	_
764	را	را	را	_	_
765	تماشا	تماشا	تماشا	_	_
766	کنند	کنند	کرد	_	_
767	.	.	.	_	_
768	والمارت	والمار	والمارت	_	_
769	(	(	(	_	_
770	بزرگترین	بزرگ	بزرگ	_	_
771	خرده	خرده	خرده	_	_
772	فروش	فرو	فروش	_	_
773	زنجیره	زنجیره	زنجیره	_	_
774	ای	ای	ای	_	_
775	جهان	جهان	جهان	_	_
776	)	)	)	_	_
777	برای	برای	برای	_	_
778	بهبود	بهبود	بهبود	_	_
779	عمکلرد	عمکلرد	عمکلرد	_	_
780	عرضه	عرضه	عرضه	_	_
781	کنندگان	کنندگان	کنندگان	_	_
782	خود	خود	خود	_	_
783	از	از	از	_	_
784	داده	داده	داده	_	_
785	کاوی	کاو	کاو	_	_
786	در	در	در	_	_
787	مقیاسی	مقیاس	مقیاس	_	_
788	وسیع	وسیع	وسیع	_	_
789	استفاده	استفاده	استفاده	_	_
790	کرده‌است	کرده‌است	کرد	_	_
791	.	.	.	_	_
792	داده	داده	داده	_	_
793	های		های	_	_
794	۲۹۰۰	۲۹۰۰	۲۹۰۰	_	_
795	فروشگاه	فروشگاه	فروشگاه	_	_
796	در	در	در	_	_
797	۶	۶	۶	_	_
798	کشور	کشور	کشور	_	_
799	برای	برای	برای	_	_
800	این	این	این	_	_
801	کار	کار	کار	_	_
802	استفاده	استفاده	استفاده	_	_
803	شده‌اند	شده‌اند	شد	_	_
804	و	و	و	_	_
805	در	در	در	_	_
806	مجموع	مجموع	مجموع	_	_
807	۷٫۵	۷٫۵	۷٫۵	_	_
808	ترابایت	ترابا	ترابایت	_	_
809	داده	داده	داده	_	_
810	مورد	مورد	مورد	_	_
811	بررسی	بررسی	بررسی	_	_
812	قرار	قرار	قرار	_	_
813	گرفت	گرفت	گرفت	_	_
814	.	.	.	_	_
815	۳۵۰۰	۳۵۰۰	۳۵۰۰	_	_
816	تامین	تا	تا	_	_
817	کننده	کننده	کننده	_	_
818	به	به	به	_	_
819	داده	داده	داده	_	_
820	های		های	_	_
821	دسترسی	دسترس	دسترس	_	_
822	پیدا	پیدا	پیدا	_	_
823	کردند	کردند	کرد	_	_
824	تا	تا	تا	_	_
825	بتوانند	بتوانند	توانست	_	_
826	الگوهای	الگو	الگو	_	_
827	خرید	خرید	خرید	_	_
828	مشتریان	مشتری	مشتری	_	_
